cycle,time,SD,class
5,28,1.5114983919047849,2
5,29,2.192012850426291,2
6,5,17.215332380280408,2
6,6,35.73723805663332,2
6,7,29.715406999818292,2
6,8,24.511430805930907,2
6,9,22.789663976584965,2
6,10,13.536392764112618,2
6,11,30.86140362546264,2
6,12,25.36716838595509,2
6,13,20.19846197669482,2
6,14,11.57628745170496,2
6,15,1.5556249961188982,2
6,16,2.075869557497665,2
6,17,2.117041003374422,2
6,18,1.6419902749558457,2
6,19,0.9283745983586703,2
6,20,0.6936633935725652,2
6,21,0.2972426435524703,2
6,22,0.7341430605944066,2
6,23,0.9885473324728882,2
6,24,0.9505717143858986,2
6,25,1.086839566280356,2
6,26,0.737896105942752,2
6,27,0.3407408450413329,2
6,28,1.2084373191399507,2
6,29,1.3923919260164765,2
7,5,24.075332320670224,2
7,6,26.905023729688825,2
7,7,28.934115056010796,2
7,8,22.508252486377934,2
7,9,11.07571236589974,2
7,10,1.9691172812699336,2
7,11,4.0284222521136615,2
7,12,3.225921677291547,2
7,13,1.9762615871241387,2
7,14,1.274529393608827,2
7,15,0.8684743390075688,2
7,16,1.0835116901564807,2
7,17,1.5338830220634245,2
7,18,2.956196370689775,2
7,19,4.497159560598892,2
7,20,4.738680359743348,2
7,21,4.700293356808421,2
7,22,4.070840341632911,2
7,23,4.697348890363405,2
7,24,3.73122778617124,2
7,25,2.652629328469085,2
7,26,2.605143743244615,2
7,27,2.8913429672405186,2
7,28,3.551174634319748,2
7,29,10.888256101756362,2
8,5,5.227322055343436,2
8,6,1.6979488403367313,2
8,7,1.0401871104264129,2
8,8,0.8955232814557569,2
8,9,0.3475290452434528,2
8,10,3.7388538110450242,2
8,11,3.479688126628773,2
8,12,3.8041742314342724,2
8,13,7.829213869741332,2
8,14,10.280763499359022,2
8,15,12.36293040967319,2
8,16,21.02997492406935,2
8,17,22.086811736111546,2
8,18,18.639312344502898,2
8,19,17.07268227755039,2
8,20,16.457060091003616,2
8,21,37.27052791977981,2
8,22,52.13164130899356,2
8,23,36.694270740808136,2
8,24,24.439349784942827,2
8,25,18.098970946872814,2
8,26,14.309931454167327,2
8,27,8.017489253346387,2
8,28,3.445133646875601,2
8,29,4.3514490978392235,2
9,5,9.917824585080332,0
9,6,7.951558733242943,0
9,7,9.170033456779969,0
9,8,10.569326314223389,0
9,9,14.119555567773466,0
9,10,7.70334654189521,0
9,11,33.11959288754303,0
9,12,44.455518866834254,0
9,13,44.09592453308645,0
9,14,43.467923992785835,0
9,15,42.226071590390994,0
9,16,47.695770569543356,0
9,17,34.79983087316274,0
9,18,12.714607787760968,0
9,19,10.013198403311629,0
9,20,7.047083550158761,0
9,21,7.729869945398837,0
9,22,3.8670153474324946,0
9,23,3.348895051060621,0
9,24,3.6225884348538524,0
9,25,2.1775015009179217,0
9,26,1.8000604019858208,0
9,27,1.271367041499746,0
9,28,1.0163645346322143,0
9,29,0.6884738503361555,0
10,5,25.897290919124377,0
10,6,30.016422756361052,0
10,7,32.96404089718341,0
10,8,24.946246951002088,0
10,9,12.457671189191776,0
10,10,21.809633180546193,0
10,11,31.303158890984967,0
10,12,42.46513841062107,0
10,13,36.38299283550234,0
10,14,30.08144800008312,0
10,15,33.91838772853835,0
10,16,32.73221525690324,0
10,17,30.24869468223495,0
10,18,21.075512009674974,0
10,19,22.10117607859305,0
10,20,17.469876662153133,0
10,21,9.37594335605119,0
10,22,9.296857173220507,0
10,23,11.01830589267016,0
10,24,8.099371453499357,0
10,25,9.040182821334628,0
10,26,4.8699808742832325,0
10,27,4.671363403425618,0
10,28,5.113100713206474,0
10,29,4.58765514964392,0
11,5,27.12187337900323,1
11,6,29.25631401675202,1
11,7,30.548571066557972,1
11,8,26.39293674675734,1
11,9,20.06900559127045,1
11,10,13.669387847602172,1
11,11,13.113376558350376,1
11,12,9.946552546915717,1
11,13,10.819508382377412,1
11,14,20.596414485740425,1
11,15,25.90999643427448,1
11,16,18.153413107549017,1
11,17,20.163567557409795,1
11,18,19.962039867637795,1
11,19,21.67732870583448,1
11,20,19.216665912795857,1
11,21,21.064771881524795,1
11,22,18.47604015772723,1
11,23,7.359011433740041,1
11,24,7.236785242803178,1
11,25,9.30954196484279,1
11,26,10.870581288521914,1
11,27,7.482183081546525,1
11,28,5.704635401310473,1
11,29,3.610262466054114,1
12,5,3.6921647871716474,2
12,6,2.0961681794856717,2
12,7,5.724335214182161,2
12,8,4.517402658743662,2
12,9,5.905192816275682,2
12,10,7.0383423826733225,2
12,11,11.322037347720197,2
12,12,17.593896154986865,2
12,13,27.86862206942105,2
12,14,26.226453206437125,2
12,15,17.595455395866484,2
12,16,17.53829017513824,2
12,17,17.96786019169303,2
12,18,12.5564388576583,2
12,19,23.401754298918874,2
12,20,33.49167477485485,2
12,21,28.921840904564746,2
12,22,7.0505512171292235,2
12,23,1.872898974074492,2
12,24,1.5380727180195684,2
12,25,3.836357648333071,2
12,26,8.864089766585018,2
12,27,10.762664796934475,2
12,28,7.107163980308653,2
12,29,3.116550710094714,2
13,5,10.027953637988418,3
13,6,4.894687986414366,3
13,7,5.365088888054411,3
13,8,10.712141260820287,3
13,9,23.403598473222054,3
13,10,14.94141121715744,3
13,11,8.257567201632153,3
13,12,9.476852226289221,3
13,13,5.0350387183034275,3
13,14,2.977837707909028,3
13,15,2.981039242810246,3
13,16,4.8981774358967956,3
13,17,5.8900062941123155,3
13,18,4.0958657546292745,3
13,19,1.0459607582950625,3
13,20,0.2023988563691601,3
13,21,0.0959559250592916,3
13,22,0.13597817603212173,3
13,23,0.25311370120322446,3
13,24,0.26531995351822035,3
13,25,0.1285240405475179,3
13,26,0.16137315658267323,3
13,27,0.2714005421740891,3
13,28,0.2871830695531263,3
13,29,0.16086590028440564,3
14,5,8.1763769475198,1
14,6,13.63380820634692,1
14,7,14.962649175325685,1
14,8,16.659795598981724,1
14,9,17.902408042687004,1
14,10,24.364595897010442,1
14,11,23.121543564468457,1
14,12,38.48018114817843,1
14,13,34.57380522348136,1
14,14,21.697438526368224,1
14,15,20.990581371727792,1
14,16,19.70776832694231,1
14,17,19.299483077341772,1
14,18,16.595983871931626,1
14,19,30.676067670905244,1
14,20,17.67050522754109,1
14,21,15.906313053616334,1
14,22,13.75806407114427,1
14,23,11.714183726065922,1
14,24,13.507634033823159,1
14,25,16.86717184477069,1
14,26,15.576356060117046,1
14,27,14.90497807436541,1
14,28,13.666253650919286,1
14,29,9.145609081281252,1
15,5,19.01121203628223,0
15,6,26.925900076530446,0
15,7,23.552301752219957,0
15,8,26.777372267197897,0
15,9,33.44687100356272,0
15,10,10.962224336698123,0
15,11,15.181636587455806,0
15,12,35.17510885862441,0
15,13,37.22239636114012,0
15,14,36.89186584938371,0
15,15,32.41005967633717,0
15,16,35.07446313620634,0
15,17,45.61923232944426,0
15,18,34.16603769291061,0
15,19,17.247333274934945,0
15,20,23.067092572138897,0
15,21,21.933693769802694,0
15,22,18.797036837304976,0
15,23,16.387818532596658,0
15,24,6.244119701951871,0
15,25,4.497633869231597,0
15,26,2.477470614092455,0
15,27,0.7668652579725402,0
15,28,1.4853651709283586,0
15,29,2.1922746634335435,0
16,5,17.224779536454864,1
16,6,39.65310412576549,1
16,7,39.174540638874404,1
16,8,33.12652386722289,1
16,9,33.7369386236268,1
16,10,20.015292155692386,1
16,11,20.857798852694792,1
16,12,17.61483408255072,1
16,13,15.417501231904778,1
16,14,13.016570924648054,1
16,15,43.464476494891535,1
16,16,23.612164629556737,1
16,17,23.245048761849443,1
16,18,25.955804088783232,1
16,19,21.825650384819824,1
16,20,9.81520762453946,1
16,21,2.8892030653719555e-31,1
16,22,3.9335777174946656,1
16,23,4.265337299030109,1
16,24,4.538097542807454,1
16,25,4.795690862544084,1
16,26,3.68200224102287,1
16,27,1.6901380410443196,1
16,28,0.6744711302912632,1
16,29,1.2079212198464613,1
17,5,25.352991719509752,0
17,6,26.339031366281247,0
17,7,13.087567757340041,0
17,8,6.956826259483352,0
17,9,5.14397005272392,0
17,10,4.123029645923932,0
17,11,2.752178633154988,0
17,12,2.9500104935639437,0
17,13,2.694590550545871,0
17,14,1.69208857511465,0
17,15,1.4063865769029165,0
17,16,0.7654079427541863,0
17,17,0.46926600255069634,0
17,18,1.5067482089139117,0
17,19,1.4258906176854786,0
17,20,1.2478655982903466,0
17,21,1.1175271704503207,0
17,22,1.0514052341769626,0
17,23,1.0866032405488122,0
17,24,0.3606418160746407,0
17,25,0.4261828082059187,0
17,26,0.3478488473644918,0
17,27,0.2068185793726145,0
17,28,0.1996836219008556,0
17,29,1.6717071917281204e-32,0
18,5,4.587273126630267,1
18,6,4.152914073789519,1
18,7,5.828448238825803,1
18,8,5.448175183811611,1
18,9,23.266741690234053,1
18,10,34.34823894868471,1
18,11,39.74843128499245,1
18,12,38.0587693048699,1
18,13,42.804964888379715,1
18,14,46.87444568364517,1
18,15,47.04914941043601,1
18,16,33.67793481335462,1
18,17,50.48820243184185,1
18,18,43.05655185806542,1
18,19,38.04111154286269,1
18,20,29.76055916265765,1
18,21,27.96045890242762,1
18,22,20.37163128045398,1
18,23,15.927601737407988,1
18,24,16.886114341629412,1
18,25,13.490978221737533,1
18,26,7.213644139084142,1
18,27,6.772068049485824,1
18,28,4.074763614328162,1
18,29,0.7481591734188433,1
19,5,7.423028299470066,3
19,6,9.410193083011299,3
19,7,5.806022079985571,3
19,8,5.334455211516816,3
19,9,14.111655620396256,3
19,10,16.67967567679592,3
19,11,24.51648410400383,3
19,12,12.213239815850828,3
19,13,7.370069927403484,3
19,14,3.4130766084182524,3
19,15,2.97753735220276,3
19,16,4.0568355497659345,3
19,17,2.8627663413439,3
19,18,1.7487140944261665,3
19,19,1.3377314786716077,3
19,20,1.0173272359758665,3
19,21,0.8220852341939001,3
19,22,0.6534526006680663,3
19,23,0.9288455392997204,3
19,24,0.6284544627958978,3
19,25,0.18883528144888032,3
19,26,0.07195381687227911,3
19,27,0.2171214885625282,3
19,28,0.41659534846372315,3
19,29,0.516543620511895,3
20,5,0.9163820581020763,1
20,6,0.9002242242449741,1
20,7,1.0275259916462245,1
20,8,0.9831358758223853,1
20,9,0.9175740335487027,1
20,10,0.9513222757972774,1
20,11,0.08929527283413335,1
20,12,8.672389920823067,1
20,13,6.855439540181343,1
20,14,17.335701502544318,1
20,15,22.529913843928917,1
20,16,30.139524341111073,1
20,17,35.630131749884775,1
20,18,34.235850052533955,1
20,19,33.44460552130889,1
20,20,16.010140659261836,1
20,21,10.217481636427255,1
20,22,3.924659715904605,1
20,23,3.9450176151532976,1
20,24,1.5789919386158842,1
20,25,1.256901271928443,1
20,26,1.5191141159994503,1
20,27,0.8443552948387721,1
20,28,1.3432637957083808,1
20,29,0.7067199096183132,1
21,5,5.379689275694999,3
21,6,6.0768313149134485,3
21,7,10.881831306351785,3
21,8,8.038500431023008,3
21,9,10.293330440282226,3
21,10,12.01009395473908,3
21,11,31.010802474088873,3
21,12,18.715933695120434,3
21,13,8.808666360997545,3
21,14,8.32504381045374,3
21,15,7.769357604351297,3
21,16,5.194410241796609,3
21,17,1.1091450381174492,3
21,18,1.5228564606716946,3
21,19,1.1103160009861706,3
21,20,0.6140305017038282,3
21,21,0.5844295742461003,3
21,22,0.3028281201968085,3
21,23,0.3045100326038979,3
21,24,0.4254251551597828,3
21,25,0.5989106984486765,3
21,26,0.8026755451328528,3
21,27,0.5647694496024958,3
21,28,0.4176548401853838,3
21,29,0.2692281755363517,3
22,5,25.312968395427912,2
22,6,25.030525726596508,2
22,7,22.611998440580727,2
22,8,22.294692314535254,2
22,9,14.744620965820497,2
22,10,3.5967484885176244,2
22,11,4.727956301684855,2
22,12,5.829215926218955,2
22,13,7.424485902936637,2
22,14,7.217739046324098,2
22,15,9.371742930775616,2
22,16,9.134495366189627,2
22,17,3.7553642234278026,2
22,18,3.7901551498991433,2
22,19,3.6948606718030605,2
22,20,0.5709570590903043,2
22,21,0.652837582531406,2
22,22,0.3494650060533757,2
22,23,0.6687038150735439,2
22,24,1.8448091050981053,2
22,25,2.337403963865371,2
22,26,5.5027969308776665,2
22,27,8.793852963491718,2
22,28,9.672897969278802,2
22,29,11.417669052037926,2
23,5,5.703101931430159,1
23,6,8.419702095543752,1
23,7,10.868147773261049,1
23,8,8.781484064739114,1
23,9,6.422346374452212,1
23,10,5.480115968101928,1
23,11,4.680264561595765,1
23,12,3.3554807338964046,1
23,13,1.8731757699672695,1
23,14,2.1661338109853547,1
23,15,13.132558414732946,1
23,16,13.439556354048756,1
23,17,2.5532287052991083,1
23,18,6.905941252986321,1
23,19,8.35932347330221,1
23,20,24.73755476206397,1
23,21,26.010583707207914,1
23,22,51.50311970237881,1
23,23,35.276916653269296,1
23,24,11.55823477750294,1
23,25,9.155919632566738,1
23,26,2.8916727713457253,1
23,27,1.7721301459494678,1
23,28,1.188170930416684,1
23,29,1.231536199610591,1
24,5,8.170685475971386,0
24,6,8.367922147204428,0
24,7,8.971017231930512,0
24,8,8.547669718919623,0
24,9,10.38628583426527,0
24,10,5.143151839630153,0
24,11,6.208050508421407,0
24,12,12.13492758850811,0
24,13,31.39961670249521,0
24,14,31.70216166660146,0
24,15,38.09417393779666,0
24,16,42.70181505583514,0
24,17,54.520090140262724,0
24,18,48.81322828026465,0
24,19,14.089795170207218,0
24,20,11.631402476717167,0
24,21,2.708556944735269,0
24,22,2.9570365032485317,0
24,23,4.61298506035642,0
24,24,2.274876880084356,0
24,25,2.1423000485029475,0
24,26,3.2114512848450656,0
24,27,3.8086837402147395,0
24,28,4.455344374683631,0
24,29,2.201747715832344,0
25,5,31.517609999368872,2
25,6,36.74603990376678,2
25,7,35.88893369264108,2
25,8,36.13774340175887,2
25,9,25.41076380644114,2
25,10,19.462139775587666,2
25,11,4.282035458292012,2
25,12,6.264471516864744,2
25,13,5.891325289230472,2
25,14,4.063605165922962,2
25,15,3.552026222417916,2
25,16,2.9256338762625402,2
25,17,1.0759184253996465,2
25,18,1.1607406333107138,2
25,19,1.601796334797131,2
25,20,0.8661341429511632,2
25,21,0.7437078444797345,2
25,22,2.8488406016696803,2
25,23,3.5211510132126955,2
25,24,2.323217640643888,2
25,25,1.860641971524539,2
25,26,0.9262283558499897,2
25,27,3.4597984764565703,2
25,28,3.3437563234832512,2
25,29,2.205914988537624,2
26,5,22.995294614533073,1
26,6,31.343371381043305,1
26,7,37.46441850479008,1
26,8,43.52064753283144,1
26,9,51.76198209617376,1
26,10,39.3809098198178,1
26,11,59.39247119620684,1
26,12,38.57314221451425,1
26,13,33.50088837787206,1
26,14,33.26643231912974,1
26,15,26.62606873580577,1
26,16,24.718282844494695,1
26,17,22.283043928808443,1
26,18,16.130609142848343,1
26,19,13.237420325586905,1
26,20,13.271735285567226,1
26,21,11.889567851676167,1
26,22,8.716252912027105,1
26,23,6.313488111089954,1
26,24,6.6790939833269105,1
26,25,3.2441908142200417,1
26,26,3.1437626647346804,1
26,27,5.0097076843210395,1
26,28,7.867395388295399,1
26,29,10.074325782664697,1
27,5,4.362762211746668,1
27,6,3.858931775104225,1
27,7,6.092894372684959,1
27,8,7.466269706323042,1
27,9,24.62650288278816,1
27,10,35.26356193963003,1
27,11,49.373803975408116,1
27,12,42.183831278954486,1
27,13,42.467531481310814,1
27,14,48.337319610419094,1
27,15,42.695249778002946,1
27,16,46.17352368136137,1
27,17,20.10472457355692,1
27,18,20.676432048249954,1
27,19,16.09730317992704,1
27,20,14.42196707455728,1
27,21,13.424747501829861,1
27,22,11.84573448303411,1
27,23,7.6732803849699,1
27,24,0.5661495182843195,1
27,25,1.3680099119887437,1
27,26,3.187823271848665,1
27,27,3.2898983034774116,1
27,28,3.270776880509951,1
27,29,2.016985934813061,1
28,5,28.65079385220832,3
28,6,24.34281914023534,3
28,7,18.80001171440648,3
28,8,15.069630114241214,3
28,9,13.472124049221183,3
28,10,24.87201277908324,3
28,11,12.797585564260551,3
28,12,8.246490059409865,3
28,13,3.9524386646848932,3
28,14,2.3457110407174167,3
28,15,1.3438772727231543,3
28,16,1.7857868738420277,3
28,17,1.9469953870783112,3
28,18,0.694491177646194,3
28,19,0.4825285439516334,3
28,20,0.5607810086853253,3
28,21,0.7662642315162598,3
28,22,0.7120629750926868,3
28,23,0.5247931791193321,3
28,24,0.34615437414120315,3
28,25,0.3096019997862004,3
28,26,0.4037929254199721,3
28,27,0.3979349298504978,3
28,28,0.3497684172438607,3
28,29,0.474668966686305,3
29,5,8.32221373346316,2
29,6,16.25979581110045,2
29,7,12.049583470851413,2
29,8,2.4757486349523434,2
29,9,6.4915594445757465,2
29,10,3.076709759211202,2
29,11,3.832411997295706,2
29,12,6.2701466186036,2
29,13,5.25142952425367,2
29,14,4.313456121470404,2
29,15,4.382708649603264,2
29,16,2.494930636503168,2
29,17,2.4597014414269496,2
29,18,0.5400096742341891,2
29,19,1.1875905948639545,2
29,20,2.3967219053501383,2
29,21,3.0782862268962954,2
29,22,2.89542453213785,2
29,23,1.669970383604393,2
29,24,2.757435604505153,2
29,25,5.389453861502776,2
29,26,3.1546232724334096,2
29,27,5.097852161700288,2
29,28,4.853725117774053,2
29,29,3.5878249154534743,2
30,5,1.4073565627651896,0
30,6,0.7278449505529114,0
30,7,1.7421314454095023,0
30,8,11.408178331345942,0
30,9,28.436035330701625,0
30,10,18.381742817912336,0
30,11,21.06163188438649,0
30,12,23.62196064746727,0
30,13,18.15903954642229,0
30,14,11.245703275466132,0
30,15,19.60526892149228,0
30,16,1.6283478705532721,0
30,17,2.8176471234820277,0
30,18,2.2200251913076916,0
30,19,1.4173665276203462,0
30,20,1.2134025343510513,0
30,21,1.3527801744066181,0
30,22,1.607274652735864,0
30,23,2.2566956034107997,0
30,24,2.9511051767600662,0
30,25,2.320300073180889,0
30,26,1.4501875457380555,0
30,27,2.918785349317743e-31,0
30,28,2.918785349317743e-31,0
30,29,2.918785349317743e-31,0
31,5,16.2099224234615,1
31,6,33.692573677239025,1
31,7,31.87212151094013,1
31,8,31.17506838030042,1
31,9,34.88724520865481,1
31,10,19.63101926423361,1
31,11,27.24625875868209,1
31,12,30.88395568618191,1
31,13,25.40683868816959,1
31,14,27.404785168546418,1
31,15,28.828230403655475,1
31,16,21.464291076601953,1
31,17,10.048432361651573,1
31,18,1.2067720066188918,1
31,19,0.5426988747874757,1
31,20,0.3189954455238794,1
31,21,0.2886878989944664,1
31,22,1.2973782099503581,1
31,23,1.5295185932842015,1
31,24,1.659882933628803,1
31,25,1.6278687704291641,1
31,26,2.9089801088686635,1
31,27,4.203539535070488,1
31,28,2.01596135560838,1
31,29,1.3003726135683444,1
32,5,2.993861319692626,0
32,6,7.084210001119983,0
32,7,7.0096262027450935,0
32,8,5.296745952549648,0
32,9,4.747354525610266,0
32,10,11.875360418509452,0
32,11,5.340464855575767,0
32,12,14.38534063579912,0
32,13,23.315292420183404,0
32,14,24.778942111237406,0
32,15,25.56463969031623,0
32,16,23.43023894447529,0
32,17,21.65586870460384,0
32,18,23.750063832707884,0
32,19,17.70877977865529,0
32,20,12.401511339996143,0
32,21,14.833207858961181,0
32,22,10.555928842406212,0
32,23,10.568788766772427,0
32,24,6.551450539855024,0
32,25,6.075614659939666,0
32,26,4.937002217664704,0
32,27,1.3592167118661223,0
32,28,1.2250166739417874,0
32,29,1.5655310957227853,0
33,5,0.1371073562623379,3
33,6,0.41561138601763503,3
33,7,0.8540144194400318,3
33,8,1.110872366779585,3
33,9,1.518686732784268,3
33,10,1.8735806084078923,3
33,11,5.88647230559928,3
33,12,21.981845432828628,3
33,13,7.506412470876031,3
33,14,18.776470729061817,3
33,15,18.415624839939262,3
33,16,13.700298280785034,3
33,17,13.4104453830897,3
33,18,12.424576834933323,3
33,19,16.00759183698339,3
33,20,35.677298046223164,3
33,21,9.804661205773948,3
33,22,8.4421752919365,3
33,23,9.892054041359012,3
33,24,7.942053544684722,3
33,25,5.5456500770858375,3
33,26,0.5811310777364699,3
33,27,0.6466411037588763,3
33,28,0.17237233624266987,3
33,29,0.06514905537005496,3
34,5,34.689310018751044,1
34,6,39.081934320234595,1
34,7,50.609807711785564,1
34,8,37.30408739405195,1
34,9,41.89864912046788,1
34,10,33.47751643905723,1
34,11,28.960090582399385,1
34,12,33.95772764144765,1
34,13,45.219975494489596,1
34,14,33.12426131416482,1
34,15,24.86320622105786,1
34,16,21.147185573653264,1
34,17,21.97891857366495,1
34,18,17.145736274533967,1
34,19,14.076183104644759,1
34,20,10.786663104353334,1
34,21,9.350983422947504,1
34,22,8.185355020618706,1
34,23,6.485562831662368,1
34,24,5.713982087707233,1
34,25,2.41831215971502,1
34,26,2.4562357227272047,1
34,27,2.4410106767838755,1
34,28,1.0346972356062218,1
34,29,0.5329613116890539,1
35,5,15.737130921915707,2
35,6,15.98143068409509,2
35,7,15.476669911733868,2
35,8,13.776460105815197,2
35,9,12.613226947996518,2
35,10,6.450124002728086,2
35,11,3.905709894842651,2
35,12,1.8863594268629107,2
35,13,1.2330015110631107,2
35,14,1.391177624400966,2
35,15,1.4977842765087401,2
35,16,1.325742140623864,2
35,17,1.0207252049558015,2
35,18,3.034770380061465,2
35,19,2.055059074992898,2
35,20,2.292145559926359,2
35,21,2.3241505643942157,2
35,22,2.433738976809718,2
35,23,3.209819590172022,2
35,24,1.787129275713174,2
35,25,0.6838959667058426,2
35,26,2.9793336894850087,2
35,27,2.7559255206957185,2
35,28,2.721484622478875,2
35,29,2.7081913956547683,2
36,5,0.782199470467583,1
36,6,0.8280172841277214,1
36,7,0.9038614815153927,1
36,8,0.8548523172365103,1
36,9,1.476265529327993,1
36,10,2.468667010635735,1
36,11,14.37052876299033,1
36,12,18.865983831038566,1
36,13,39.77836074722868,1
36,14,38.651829964521916,1
36,15,44.77455380937038,1
36,16,42.42116750556797,1
36,17,35.776738042933246,1
36,18,33.237367006389675,1
36,19,18.45837818868879,1
36,20,11.717418599866297,1
36,21,1.993125158016918,1
36,22,1.445883851440948,1
36,23,0.5997130959700495,1
36,24,0.4673060381927509,1
36,25,0.2731298836016185,1
36,26,0.2779939434339786,1
36,27,0.34507094393566756,1
36,28,0.016262999430115548,1
36,29,0.010164374643822216,1
37,5,11.365994090409718,0
37,6,15.01830354918588,0
37,7,14.89458342537934,0
37,8,16.569720254463764,0
37,9,13.5477602411837,0
37,10,4.247999352165332,0
37,11,12.648306304918727,0
37,12,15.308626794503745,0
37,13,15.68315179469691,0
37,14,13.915059768276757,0
37,15,11.472767623248455,0
37,16,10.410377151539473,0
37,17,15.025619115609738,0
37,18,19.125853484997787,0
37,19,16.63716428694105,0
37,20,7.9531026097159785,0
37,21,3.7761846629963367,0
37,22,3.5578987655455663,0
37,23,2.0490718335374405,0
37,24,1.2610535268720828,0
37,25,0.6074606308767821,0
37,26,0.735595870486945,0
37,27,0.8183790436874838,0
37,28,0.9914882948077592,0
37,29,1.024596813010889,0
38,5,1.3994672349462915,3
38,6,2.5479112917711424,3
38,7,2.0434823913801226,3
38,8,1.5855918892075884,3
38,9,3.49839689181601,3
38,10,20.151271198710017,3
38,11,8.78029767838309,3
38,12,22.138338476624316,3
38,13,28.677799765657834,3
38,14,27.180133096893385,3
38,15,46.231918831719305,3
38,16,40.91345380429998,3
38,17,30.508356078712332,3
38,18,23.512397401773374,3
38,19,9.937007682672851,3
38,20,10.359677557723254,3
38,21,7.668305192882278,3
38,22,3.8929583152784804,3
38,23,0.7875429994422131,3
38,24,0.7578327745078794,3
38,25,0.8947713714826497,3
38,26,0.9529910050880563,3
38,27,0.4842018851738227,3
38,28,0.33094713905529866,3
