cycle,time,SD,class
6,55,168.39062911161693,18
6,56,148.11129037357344,18
6,57,112.31675449105644,18
6,58,60.469344168779564,18
6,59,1.1638138880169209,18
7,9,3767.4066843012047,18
7,10,2389.994193846548,18
7,11,6267.026278566472,18
7,12,9122.519735437201,18
7,13,11049.186386212228,18
7,14,11907.436636365903,18
7,15,11721.416107496998,18
7,16,10469.889726422522,18
7,17,8154.424865724882,18
7,18,4832.28029439463,18
7,19,411.84399613789805,18
7,20,231.8921263512007,18
7,21,415.9315198225931,18
7,22,554.1253971680533,18
7,23,628.2960933107422,18
7,24,651.0663759468681,18
7,25,621.7002744720517,18
7,26,547.4790669919286,18
7,27,414.68605998901245,18
7,28,236.47229006346933,18
7,29,3.8631352297703794,18
7,30,230.25033514436728,18
7,31,428.6005497747471,18
7,32,567.5266566929897,18
7,33,650.3935205629979,18
7,34,685.3571084461308,18
7,35,656.5429351023381,18
7,36,577.9388682967731,18
7,37,441.56227453351573,18
7,38,248.50267651115135,18
7,39,4.095741164596664,18
7,40,229.0711997428011,18
7,41,431.7854510879834,18
7,42,574.2492680533455,18
7,43,657.4037080001814,18
7,44,680.1421301563188,18
7,45,654.4524244522947,18
7,46,576.8605795049749,18
7,47,437.37047735081967,18
7,48,251.01091258996428,18
7,49,2.2928087879332772,18
7,50,53.78842823781104,18
7,51,97.09461570716327,18
7,52,130.5134408733446,18
7,53,151.7576298332228,18
7,54,157.51812893677385,18
7,55,149.94969923328165,18
7,56,131.65951983770836,18
7,57,99.35510940992963,18
7,58,57.216263436997494,18
7,59,0.8341799252463762,18
8,9,3773.85947851407,18
8,10,2291.8657209118905,18
8,11,6220.491024348431,18
8,12,9209.819607775185,18
8,13,11130.8481610256,18
8,14,12047.541252434694,18
8,15,11906.207673629273,18
8,16,10674.910835325098,18
8,17,8367.106970348896,18
8,18,4954.214857297169,18
8,19,476.83396161854216,18
8,20,237.80703921459045,18
8,21,415.9534552265931,18
8,22,548.144395703492,18
8,23,629.3390540204267,18
8,24,659.0796557022321,18
8,25,632.4100878457689,18
8,26,552.5598136695953,18
8,27,418.7737807213094,18
8,28,239.57611639935593,18
8,29,4.1122535275443575,18
8,30,236.2765347677114,18
8,31,425.99370024919136,18
8,32,563.2358855066784,18
8,33,649.4081718152287,18
8,34,678.5273592574795,18
8,35,656.9579854915736,18
8,36,580.4973876153279,18
8,37,443.294252153134,18
8,38,255.56154801264,18
8,39,4.0228798346406425,18
8,40,222.24997918126235,18
8,41,415.10273392603915,18
8,42,555.0104462149898,18
8,43,634.2336655626908,18
8,44,663.426045966545,18
8,45,639.4472792896927,18
8,46,560.0160274314641,18
8,47,426.0629605372948,18
8,48,243.54849647974189,18
8,49,2.2409793251237735,18
8,50,56.764365397242315,18
8,51,104.27318614609763,18
8,52,136.39037117396506,18
8,53,160.77071136223282,18
8,54,164.2650590219954,18
8,55,157.99281325554475,18
8,56,138.34429635410925,18
8,57,105.2615035738068,18
8,58,60.30960569861233,18
8,59,0.9337850376974065,18
9,9,3772.123438603086,18
9,10,2481.3338369995936,18
9,11,6383.483850572323,18
9,12,9315.391005142004,18
9,13,11245.716504216945,18
9,14,12078.830033734286,18
9,15,11878.997649275767,18
9,16,10649.584277937469,18
9,17,8334.806662074994,18
9,18,4921.090373569343,18
9,19,389.7430340262826,18
9,20,238.77389619255874,18
9,21,412.37971223382476,18
9,22,543.5085607337569,18
9,23,626.0475149309566,18
9,24,656.5796445385737,18
9,25,634.1409897570545,18
9,26,559.6810899494965,18
9,27,428.6493454726436,18
9,28,244.55915814370073,18
9,29,4.296872846085758,18
9,30,237.07055097588756,18
9,31,419.82878882993856,18
9,32,561.6996597495561,18
9,33,640.6301520900839,18
9,34,667.7457968137593,18
9,35,637.6230909030655,18
9,36,565.4059534154536,18
9,37,433.8070934214147,18
9,38,244.70080427417295,18
9,39,4.185183168981152,18
9,40,216.16360655332016,18
9,41,408.60435486635964,18
9,42,533.6931914718754,18
9,43,619.5401038938097,18
9,44,641.4212645832175,18
9,45,617.9729864237612,18
9,46,536.37176762945,18
9,47,411.6490060833358,18
9,48,225.35067044599788,18
9,49,2.4387619731406027,18
9,50,53.17369993669296,18
9,51,101.44655882749781,18
9,52,134.75556731441304,18
9,53,152.31435312663203,18
9,54,157.1145099082716,18
9,55,149.3548835104503,18
9,56,128.59531829558628,18
9,57,100.21146924334444,18
9,58,53.07202297079422,18
9,59,0.7057958480636726,18
10,9,3772.4724714502577,18
10,10,2481.4872574412916,18
10,11,6382.522498655205,18
10,12,9355.757694294563,18
10,13,11254.96371349735,18
10,14,12145.968840657555,18
10,15,11947.397416513144,18
10,16,10690.330380623436,18
10,17,8353.502087288805,18
10,18,4894.498314315075,18
10,19,395.55975294035636,18
10,20,236.76711892004315,18
10,21,420.28953121429055,18
10,22,551.9350010442021,18
10,23,635.4071029944218,18
10,24,656.3700057164239,18
10,25,629.1942386592247,18
10,26,548.7659775812814,18
10,27,421.6803595629499,18
10,28,240.83938497213376,18
10,29,4.104427716497639,18
10,30,232.32731082050162,18
10,31,418.9848455646769,18
10,32,543.2360528328959,18
10,33,621.5839005052568,18
10,34,647.8617098466086,18
10,35,613.4538861623176,18
10,36,535.9032225354438,18
10,37,411.05538765723634,18
10,38,227.96806631796787,18
10,39,3.859988634106919,18
10,40,220.44114237229743,18
10,41,398.29023496544164,18
10,42,532.7735955011473,18
10,43,610.4867318529372,18
10,44,637.9603034043056,18
10,45,616.7761989532337,18
10,46,541.3652388943598,18
10,47,408.32347708529596,18
10,48,230.91395350466732,18
10,49,1.9346584065487396,18
10,50,47.495717375505585,18
10,51,89.59598260992152,18
10,52,122.64529632332354,18
10,53,141.32792448345864,18
10,54,149.0330191195544,18
10,55,140.51908022326174,18
10,56,127.44702316371801,18
10,57,94.23540046725711,18
10,58,53.49669747301899,18
10,59,1.1159906093561416,18
11,9,3747.068895416778,18
11,10,2484.2771602719217,18
11,11,6407.154784092148,18
11,12,9397.025717905371,18
11,13,11291.57228132349,18
11,14,12167.888045601036,18
11,15,11938.21550694846,18
11,16,10665.475148311862,18
11,17,8325.568470587245,18
11,18,4936.841952111547,18
11,19,405.19075114798216,18
11,20,230.7395036973244,18
11,21,403.2475461099933,18
11,22,536.730364213851,18
11,23,622.4651407188106,18
11,24,649.0267831704966,18
11,25,631.9214165343136,18
11,26,559.2515847018071,18
11,27,429.3183156102398,18
11,28,238.40771689385141,18
11,29,4.452929362032027,18
11,30,217.41494539300632,18
11,31,396.23017637255526,18
11,32,531.3218770370266,18
11,33,607.1343776603055,18
11,34,630.2430728461148,18
11,35,609.3110056979905,18
11,36,535.6874273293378,18
11,37,414.35028376054845,18
11,38,230.80153600282543,18
11,39,4.222528485663218,18
11,40,225.07441163051814,18
11,41,402.1338558329361,18
11,42,531.5001151080482,18
11,43,616.8869536746384,18
11,44,649.541678516412,18
11,45,623.533032967826,18
11,46,550.1229956095352,18
11,47,419.5581539324421,18
11,48,239.14261209443876,18
11,49,1.971891603204398,18
11,50,47.1023259376778,18
11,51,91.52852798107796,18
11,52,121.89934931670544,18
11,53,141.65282934336548,18
11,54,148.21709513991064,18
11,55,143.71785934167121,18
11,56,128.3112908156727,18
11,57,97.3407532984193,18
11,58,56.21105116620013,18
11,59,0.8887066425419299,18
12,9,3713.473363381922,18
12,10,2534.999129496277,18
12,11,6446.593187366044,18
12,12,9376.11130434805,18
12,13,11251.083410816907,18
12,14,12057.968020420738,18
12,15,11850.19186980733,18
12,16,10567.129766918331,18
12,17,8231.295201342184,18
12,18,4846.332943410229,18
12,19,361.34830543886477,18
12,20,221.8525943805968,18
12,21,403.6433608558534,18
12,22,530.002477687178,18
12,23,611.5796993198504,18
12,24,635.6380077658978,18
12,25,619.6225476263634,18
12,26,542.0577236618459,18
12,27,410.37843836354017,18
12,28,237.18281994295333,18
12,29,4.216715110771152,18
12,30,229.21143974621697,18
12,31,408.4291206385073,18
12,32,530.1978238727468,18
12,33,608.173512400336,18
12,34,635.5281889656446,18
12,35,618.3489102846177,18
12,36,539.500312923183,18
12,37,414.5831308230359,18
12,38,233.2320677265062,18
12,39,4.0179674226826885,18
12,40,219.5276565981845,18
12,41,409.2618027969208,18
12,42,543.3457339967667,18
12,43,624.1989169067656,18
12,44,649.1492435543664,18
12,45,628.8393138376981,18
12,46,549.4054488486973,18
12,47,417.41749880935834,18
12,48,234.80303021489235,18
12,49,2.233678932217255,18
12,50,48.1079085102214,18
12,51,89.05861729482997,18
12,52,117.92040034514368,18
12,53,136.86262342913986,18
12,54,144.88532299845878,18
12,55,142.95908645220734,18
12,56,124.304175605824,18
12,57,93.73436589752154,18
12,58,51.46318027474922,18
12,59,0.6918901392751405,18
13,9,3708.1637784696186,18
13,10,2372.879060004359,18
13,11,6292.660400170439,18
13,12,9241.434896397432,18
13,13,11137.254548344732,18
13,14,11964.081090462192,18
13,15,11780.403980176472,18
13,16,10553.094716318954,18
13,17,8236.912234841302,18
13,18,4921.143023059102,18
13,19,429.68661264788136,18
13,20,209.38679088017003,18
13,21,386.7006576178086,18
13,22,514.9696864577026,18
13,23,589.5365906534024,18
13,24,623.0792171189864,18
13,25,603.5940944032287,18
13,26,523.8676731322669,18
13,27,399.8307523208096,18
13,28,224.27693365021085,18
13,29,4.3984806026617225,18
13,30,229.27889156239357,18
13,31,420.53253119913836,18
13,32,553.4575386160288,18
13,33,627.6319680774085,18
13,34,659.9773094884472,18
13,35,634.9760245833968,18
13,36,559.0832552899024,18
13,37,431.7563372555141,18
13,38,233.3648010750327,18
13,39,4.21449383765725,18
13,40,199.22519762767308,18
13,41,365.7588066165359,18
13,42,500.2163134025646,18
13,43,581.4574494487254,18
13,44,609.8319015143538,18
13,45,594.6849929148492,18
13,46,519.3682214480873,18
13,47,396.1940093409229,18
13,48,226.6517467991926,18
13,49,3.30756046378984,18
13,50,51.70775987380501,18
13,51,92.86751753880729,18
13,52,125.82059027517339,18
13,53,144.77516625617773,18
13,54,148.64467936373276,18
13,55,143.45724855816945,18
13,56,123.73921189732684,18
13,57,93.2558921163589,18
13,58,48.02894751690083,18
13,59,0.6867785880589757,18
14,9,3740.9140139898614,18
14,10,2206.2967553897593,18
14,11,6152.605480108372,18
14,12,9154.528584047608,18
14,13,11162.800987511633,18
14,14,12067.367045900593,18
14,15,11955.5060204487,18
14,16,10740.632649325178,18
14,17,8398.90375022227,18
14,18,5042.201669408514,18
14,19,544.6247889115749,18
14,20,221.57026942653994,18
14,21,404.0841896864124,18
14,22,538.6126058124584,18
14,23,621.5619923924513,18
14,24,655.6013066757016,18
14,25,624.2995881549244,18
14,26,542.7975995992591,18
14,27,420.6185377615499,18
14,28,239.5059760871421,18
14,29,4.136271155080496,18
14,30,214.12886879590525,18
14,31,392.6719546071437,18
14,32,525.8025575884222,18
14,33,610.3194784931512,18
14,34,637.5982871571227,18
14,35,610.0620328535683,18
14,36,535.0832963014208,18
14,37,413.8837431849886,18
14,38,234.10922043216848,18
14,39,4.258084561722623,18
14,40,221.10870124584864,18
14,41,400.3101326578549,18
14,42,532.125217264938,18
14,43,606.5622053298277,18
14,44,629.5638130179876,18
14,45,609.1924164956268,18
14,46,532.1024699717653,18
14,47,413.03011932101595,18
14,48,232.73541779128973,18
14,49,1.865071534137125,18
14,50,50.352073696494884,18
14,51,92.5996595546923,18
14,52,123.95365600401371,18
14,53,142.6209688109055,18
14,54,146.4621595475582,18
14,55,142.4003170929745,18
14,56,123.15017947283222,18
14,57,94.3346133092597,18
14,58,54.36306600055159,18
14,59,0.5841345654975575,18
15,9,3740.1512765853035,18
15,10,2265.4198917187578,18
15,11,6209.930777980995,18
15,12,9206.104494259225,18
15,13,11084.24089302832,18
15,14,11989.568431395017,18
15,15,11862.855328278694,18
15,16,10652.61753447483,18
15,17,8371.81540596322,18
15,18,5014.598774035271,18
15,19,503.86115199329953,18
15,20,230.2730165083555,18
15,21,407.26554144116477,18
15,22,531.124213596311,18
15,23,624.1954386467987,18
15,24,653.0142473060104,18
15,25,632.9531999242771,18
15,26,560.1804525315114,18
15,27,418.1170826091306,18
15,28,238.36291795212068,18
15,29,4.125493455504177,18
15,30,217.04343529531698,18
15,31,402.6225552804577,18
15,32,528.3672613372892,18
15,33,610.5208479783324,18
15,34,633.7174037428988,18
15,35,613.3996491846284,18
15,36,541.6080550271074,18
15,37,414.82452415091456,18
15,38,234.404728565883,18
15,39,4.3859402206436835,18
15,40,208.85703969347463,18
15,41,394.324205331782,18
15,42,514.3875859638606,18
15,43,592.2401557762206,18
15,44,621.9615882189574,18
15,45,603.9387339962893,18
15,46,525.0845416953832,18
15,47,407.9300819094682,18
15,48,231.9468853020341,18
15,49,2.6168020472642213,18
15,50,47.25663457379937,18
15,51,89.82904670367913,18
15,52,118.33933206206667,18
15,53,135.87825315219936,18
15,54,140.18355846278675,18
15,55,138.08488886819842,18
15,56,118.22258706068968,18
15,57,88.22993405508483,18
15,58,52.36400296991317,18
15,59,0.7086337305499844,18
16,9,3781.536735686916,18
16,10,2401.2921832253796,18
16,11,6316.812555304929,18
16,12,9339.076629199537,18
16,13,11283.207410767465,18
16,14,12149.787735979076,18
16,15,11903.841776291836,18
16,16,10680.484039891477,18
16,17,8320.596616048033,18
16,18,4913.0149147113725,18
16,19,442.6491650770194,18
16,20,221.1698986154536,18
16,21,408.81583041447726,18
16,22,528.2838315425437,18
16,23,608.6301571440791,18
16,24,641.4756677623839,18
16,25,631.7466357927647,18
16,26,554.1401477176419,18
16,27,426.4634365427811,18
16,28,236.5487489417933,18
16,29,4.459585188475652,18
16,30,223.9740820382937,18
16,31,406.2377960134721,18
16,32,534.2967320536653,18
16,33,614.9414571518814,18
16,34,647.5465711939144,18
16,35,627.6021306187735,18
16,36,551.3849771142849,18
16,37,417.86602585437777,18
16,38,228.7831097733518,18
16,39,4.217644035407228,18
16,40,215.1695233915949,18
16,41,395.07092485315223,18
16,42,519.7396240657171,18
16,43,587.8933845224631,18
16,44,607.1872450826266,18
16,45,574.2384042009666,18
16,46,504.25388709456075,18
16,47,384.6208279116115,18
16,48,220.47907782540895,18
16,49,2.450578827795936,18
16,50,49.672671265097414,18
16,51,92.07714911405893,18
16,52,128.0264151706162,18
16,53,146.37111842446433,18
16,54,151.64153719982065,18
16,55,143.41913520822763,18
16,56,118.50765821238346,18
16,57,90.03785219230865,18
16,58,49.87885895121088,18
16,59,0.738265639613622,18
17,9,3793.733546093274,18
17,10,2349.9142510206902,18
17,11,6283.4265008437405,18
17,12,9263.907556906524,18
17,13,11211.669555152159,18
17,14,12090.82697793804,18
17,15,11905.120993645389,18
17,16,10635.93554695005,18
17,17,8298.105100222436,18
17,18,4918.192251078721,18
17,19,456.93491875062756,18
17,20,211.37724357756176,18
17,21,397.85638244161703,18
17,22,508.4588184156894,18
17,23,580.2984839549155,18
17,24,609.4494724235271,18
17,25,592.3520623449872,18
17,26,517.8931765833943,18
17,27,396.4045837867004,18
17,28,224.89102850476098,18
17,29,4.903056444488429,18
17,30,218.28931407652456,18
17,31,395.4177723651325,18
17,32,514.3460274385168,18
17,33,588.338014509393,18
17,34,613.0925148180701,18
17,35,599.7948525258815,18
17,36,519.27587255371,18
17,37,397.37058971101794,18
17,38,227.4705072286611,18
17,39,4.203547070787719,18
17,40,214.6643130248601,18
17,41,399.9792350914919,18
17,42,534.9326089381278,18
17,43,605.9230982559626,18
17,44,636.7854651290676,18
17,45,614.8660446199717,18
17,46,548.9823893980852,18
17,47,421.25664556608007,18
17,48,237.8226482713593,18
17,49,2.579254238451617,18
17,50,50.57895838547577,18
17,51,101.29244995275829,18
17,52,131.05089988938198,18
17,53,147.2999589758101,18
17,54,152.9871194143828,18
17,55,146.96079212705038,18
17,56,132.22888932248875,18
17,57,98.71695699616323,18
17,58,55.49444056888705,18
17,59,0.9246235593420357,18
18,9,3787.7737459383247,18
18,10,2223.063166952568,18
18,11,6171.93033900629,18
18,12,9248.92787013952,18
18,13,11270.175479848636,18
18,14,12196.65497806775,18
18,15,12035.581662091632,18
18,16,10775.603846262151,18
18,17,8448.099391429063,18
18,18,5085.636561491751,18
18,19,553.3002723883666,18
18,20,243.41209101370865,18
18,21,432.1144022957418,18
18,22,567.1841716632113,18
18,23,639.5591964869142,18
18,24,667.9733356558611,18
18,25,645.4827032116144,18
18,26,560.9654223238293,18
18,27,431.53788504464757,18
18,28,245.22024164159677,18
18,29,4.428092350624585,18
18,30,217.5560945677945,18
18,31,398.8297085665193,18
18,32,525.4311284331471,18
18,33,606.3967968367394,18
18,34,632.5185816979285,18
18,35,616.226183661179,18
18,36,546.2413976012972,18
18,37,420.8112157213657,18
18,38,237.69963693988979,18
18,39,4.2847613199605545,18
18,40,210.61800092756553,18
18,41,386.6123079562698,18
18,42,514.68871984338,18
18,43,588.3495370690398,18
18,44,621.5689578031178,18
18,45,597.3089396486986,18
18,46,523.6719794976857,18
18,47,399.50752905088825,18
18,48,222.22180270528378,18
18,49,2.5665387755482243,18
18,50,47.46812242799615,18
18,51,89.04271784598656,18
18,52,118.17670086240778,18
18,53,131.27469870472797,18
18,54,138.1539636467686,18
18,55,129.74809759203708,18
18,56,111.77129961182482,18
18,57,85.69744601116534,18
18,58,45.686988463367165,18
18,59,0.6732949976237269,18
19,9,3789.117355653304,18
19,10,2337.020955196497,18
19,11,6355.952538845725,18
19,12,9397.046213841431,18
19,13,11304.895549020326,18
19,14,12216.675446110812,18
19,15,12041.518236574351,18
19,16,10771.083944114787,18
19,17,8407.788873453994,18
19,18,5015.909225140578,18
19,19,495.95209899284055,18
19,20,239.4150153142579,18
19,21,418.02997771540356,18
19,22,557.1680129198575,18
19,23,649.6701423771026,18
19,24,674.5989961646138,18
19,25,647.5370651078101,18
19,26,565.6579279089342,18
19,27,429.6379172964666,18
19,28,237.1068514518861,18
19,29,4.806671697293884,18
19,30,212.08024395926202,18
19,31,383.3549936102509,18
19,32,514.1888063761018,18
19,33,594.1770094374868,18
19,34,617.1298617848785,18
19,35,598.8036755981843,18
