cycle,time,SD,class
1,24,1.834232445312261,1
1,25,1.8238668023924531,1
1,26,1.8492374347413691,1
1,27,1.8769839459142836,1
1,28,1.891413031703198,1
1,29,1.8925808325419478,1
1,30,1.8868940386507886,1
1,31,1.8734668464694972,1
1,32,1.8314292497731506,1
1,33,1.7320748444823848,1
1,34,1.582597795867818,1
1,35,1.420740802522667,1
1,36,1.276488897156545,1
1,37,1.1648800663170262,1
1,38,1.0884995127182877,1
1,39,1.0397873510619071,1
1,40,1.0059383229985062,1
1,41,0.975914484688089,1
1,42,0.9459317035448389,1
1,43,0.916236767919053,1
1,44,0.8835809434909349,1
1,45,0.8817727705728035,1
1,46,0.9392046769358189,1
1,47,1.0472884063137922,1
1,48,1.1647687668345437,1
1,49,1.2312494870923045,1
1,50,1.2344600843460394,1
1,51,1.1672518931771718,1
1,52,1.048727225516389,1
1,53,0.9306798784683341,1
1,54,0.8497784795725507,1
1,55,0.8237124730694865,1
1,56,0.8887753869934715,1
1,57,1.170908680267861,1
1,58,1.8559581572849915,1
1,59,3.179094073962083,1
1,60,5.282227875178682,1
1,61,7.921805571609222,1
1,62,10.729011472116644,1
1,63,13.341238158610961,1
1,64,15.647961949957912,1
1,65,17.58709715415,1
1,66,18.99452316308717,1
1,67,19.74187991325424,1
1,68,19.874838853066493,1
1,69,19.64690621543116,1
1,70,19.406855880441608,1
1,71,19.41047155821995,1
1,72,19.637508014201945,1
1,73,19.535121185266767,1
1,74,17.875184159933852,1
1,75,14.311521276302534,1
1,76,9.46974964178822,1
1,77,4.878103046229103,1
1,78,2.707812973777417,1
1,79,3.1892900796566437,1
1,80,4.895762933957084,1
1,81,5.561165253209178,1
1,82,4.3946234751599835,1
1,83,2.1519784952700207,1
1,84,1.010126420499759,1
1,85,2.33826029507763,1
1,86,6.360601326777581,1
1,87,12.789234948779503,1
1,88,20.942408560658507,1
1,89,29.739388996956677,1
1,90,38.57205488629699,1
1,91,47.04696855644516,1
1,92,54.2907031338264,1
1,93,59.77583489615633,1
1,94,62.36895603617235,1
1,95,62.288973443904595,1
1,96,60.27318726425032,1
1,97,56.36143275724862,1
1,98,50.41634683056297,1
1,99,42.49612548924565,1
1,100,32.99803494890369,1
2,9,5.238641581061051,1
2,10,4.984155132025688,1
2,11,4.226220335501227,1
2,12,3.352213880324399,1
2,13,2.6321316142952234,1
2,14,2.06642539165853,1
2,15,1.428765000160751,1
2,16,0.7264202042607576,1
2,17,0.36057006702140565,1
2,18,0.58347083599787,1
2,19,1.2967416449974658,1
2,20,2.0940340481957818,1
2,21,2.544087841730011,1
2,22,2.4974902611982808,1
2,23,2.1379457060202087,1
2,24,1.7732282891735685,1
2,25,1.4991596776454092,1
2,26,1.3454561127442886,1
2,27,1.3420512340236177,1
2,28,1.5053163734479444,1
2,29,1.8058600997853225,1
2,30,2.1571809436320155,1
2,31,2.4379021454365573,1
2,32,2.5067671965679375,1
2,33,2.2266156446262046,1
2,34,1.7492940701272408,1
2,35,1.263002220788745,1
2,36,0.8744194340649933,1
2,37,0.6281710492135008,1
2,38,0.5016553256346659,1
2,39,0.4366253641987775,1
2,40,0.40849265129249523,1
2,41,0.42666313689433194,1
2,42,0.4852514558556334,1
2,43,0.5741231001562382,1
2,44,0.6749830278460036,1
2,45,0.7587747050209314,1
2,46,0.8342293603988825,1
2,47,0.9352725012924998,1
2,48,1.067380354448198,1
2,49,1.1997346223230259,1
2,50,1.256585031730375,1
2,51,1.186227460208193,1
2,52,1.089313700425611,1
2,53,0.9968084099932036,1
2,54,0.8649813432145943,1
2,55,0.7504699223390168,1
2,56,0.7084574207925961,1
2,57,0.7230728654603301,1
2,58,0.7453464638926405,1
2,59,0.863403174141226,1
2,60,1.3008099667767579,1
2,61,2.361586436576309,1
2,62,4.310478173211803,1
2,63,6.9243674297116105,1
2,64,9.45624336931942,1
2,65,11.705313470986825,1
2,66,13.732946466220987,1
2,67,15.419371460448948,1
2,68,16.614631274694997,1
2,69,17.274808856242412,1
2,70,17.479115858550575,1
2,71,17.40656927145903,1
2,72,17.34162946052729,1
2,73,17.635617753901105,1
2,74,18.43469209394756,1
2,75,18.97985433238372,1
2,76,16.82426778487717,1
2,77,10.693615760897519,1
2,78,4.428118093332707,1
2,79,1.1953225710455326,1
2,80,1.179049470377549,1
2,81,3.134497426732476,1
2,82,4.985437086677573,1
2,83,4.025250229735789,1
2,84,1.291155791967621,1
2,85,0.08564335814540794,1
2,86,1.5862539893177883,1
2,87,5.9397090024321875,1
2,88,13.060184865839096,1
2,89,22.652077397457145,1
2,90,33.68731117775969,1
2,91,44.22800641528444,1
2,92,53.708618756030695,1
2,93,62.13331998553858,1
2,94,68.0866494319284,1
2,95,70.70625255400287,1
2,96,70.39578970896896,1
2,97,67.23990367674267,1
2,98,61.0394128243574,1
2,99,51.90340652426921,1
2,100,40.520512769255326,1
3,9,5.82936382862504,1
3,10,5.434302368114772,1
3,11,4.5077446794849125,1
3,12,3.486145310848358,1
3,13,2.67773167009297,1
3,14,1.9896727993690293,1
3,15,1.1734486151486097,1
3,16,0.4404102627828017,1
3,17,0.17881288695328007,1
3,18,0.5043913878533762,1
3,19,1.2397585166418825,1
3,20,1.9574502598058992,1
3,21,2.3338614184278064,1
3,22,2.3403880250697777,1
3,23,2.2115382071507024,1
3,24,2.0626842981318885,1
3,25,1.9286569080328126,1
3,26,1.861739137339368,1
3,27,1.89985173038509,1
3,28,2.0115349147721746,1
3,29,2.091731270557364,1
3,30,1.9987566784025814,1
3,31,1.7064363351651035,1
3,32,1.3959058187826003,1
3,33,1.2030211174202328,1
3,34,1.1525939184419796,1
3,35,1.173028745011581,1
3,36,1.1538696594650588,1
3,37,1.0404312118982288,1
3,38,0.8737986360285669,1
3,39,0.730962000743983,1
3,40,0.6614769548045054,1
3,41,0.6689953993969423,1
3,42,0.7265760937472748,1
3,43,0.8100189949402349,1
3,44,0.9063956069799362,1
3,45,0.9947111945518056,1
3,46,1.104610083581448,1
3,47,1.2444292355573874,1
3,48,1.3903399255619968,1
3,49,1.5095841065707156,1
3,50,1.576043411123174,1
3,51,1.5788787863473888,1
3,52,1.5109758783336225,1
3,53,1.3543704657153195,1
3,54,1.1462853745155221,1
3,55,0.9623320776901483,1
3,56,0.8473351485159862,1
3,57,0.7669432022709953,1
3,58,0.6919049232593533,1
3,59,0.7535524760165447,1
3,60,1.232905883534465,1
3,61,2.537879510779637,1
3,62,4.936843887116516,1
3,63,7.915651990913557,1
3,64,10.825542834984162,1
3,65,13.660975586967828,1
3,66,16.26351363774595,1
3,67,18.333542226757558,1
3,68,19.68693947637201,1
3,69,20.363716510972047,1
3,70,20.565922935877325,1
3,71,20.55144560826962,1
3,72,20.590064094485903,1
3,73,20.907963442031043,1
3,74,21.39069918453261,1
3,75,20.830811888295347,1
3,76,16.83821888350489,1
3,77,9.829558322330415,1
3,78,3.732644208302716,1
3,79,0.8092514063452243,1
3,80,0.9434753608592834,1
3,81,2.778493073124283,1
3,82,3.844311486110892,1
3,83,2.0785542524559304,1
3,84,0.22258542284000019,1
3,85,0.84142942417081,1
3,86,4.344569861819371,1
3,87,10.424060496647366,1
3,88,18.601924697283867,1
3,89,28.14400534983275,1
3,90,37.92697389414293,1
3,91,47.516619125667866,1
3,92,56.464821423276376,1
3,93,63.40512826325781,1
3,94,67.08340822682239,1
3,95,67.79830122917431,1
3,96,66.28712222502207,1
3,97,62.59889060047583,1
3,98,56.5999695934133,1
3,99,48.35848836973298,1
3,100,38.29494863657812,1
4,9,4.335733639521151,1
4,10,3.8296265551631787,1
4,11,2.95759767645,1
4,12,2.0302179759069143,1
4,13,1.2847783654977065,1
4,14,0.8395854347556108,1
4,15,0.5992616941349715,1
4,16,0.34271891189776243,1
4,17,0.2209107010490598,1
4,18,0.4775131597442243,1
4,19,1.0490841688440338,1
4,20,1.6170430485819813,1
4,21,1.9487522603262264,1
4,22,2.029509802217663,1
4,23,1.9473870230383759,1
4,24,1.879369819196675,1
4,25,1.8553696745366217,1
4,26,1.8442271559328354,1
4,27,1.818774832703828,1
4,28,1.769358221469387,1
4,29,1.6983376495010527,1
4,30,1.6116946506663037,1
4,31,1.5172412048205655,1
4,32,1.4267690200195193,1
4,33,1.3540985305579247,1
4,34,1.3074372213535885,1
4,35,1.2839970055326866,1
4,36,1.2726611976197821,1
4,37,1.2588847793261138,1
4,38,1.2250491552197955,1
4,39,1.1554418979383452,1
4,40,1.0572594830476016,1
4,41,0.939392431914453,1
4,42,0.7982112551749592,1
4,43,0.654138827784286,1
4,44,0.5433716403904092,1
4,45,0.5016120705022443,1
4,46,0.5518463767597984,1
4,47,0.6924431005935335,1
4,48,0.8924441030778769,1
4,49,1.098786377251932,1
4,50,1.262401347818684,1
4,51,1.374712368433867,1
4,52,1.4556844857434776,1
4,53,1.4909886483719736,1
4,54,1.3894348001093053,1
4,55,1.1694216682158423,1
4,56,0.9586445448333009,1
4,57,0.892487623551895,1
4,58,1.0737692686616502,1
4,59,1.5375469080342845,1
4,60,2.4516367958628313,1
4,61,4.052436896968996,1
4,62,6.356989507134689,1
4,63,8.883654493968095,1
4,64,11.129851423077863,1
4,65,13.075987406008819,1
4,66,14.758815132223692,1
4,67,16.062529236963698,1
4,68,16.87804789816516,1
4,69,17.21450054315219,1
4,70,17.23070622211235,1
4,71,17.20230656567479,1
4,72,17.452555200115544,1
4,73,18.22094509117672,1
4,74,19.34419144462314,1
4,75,19.607697232062275,1
4,76,16.88426257163532,1
4,77,11.09269663519945,1
4,78,5.052898075651689,1
4,79,1.3560533544357207,1
4,80,0.4722363783821226,1
4,81,1.594819832074084,1
4,82,3.153760125676904,1
4,83,3.0430444101109297,1
4,84,1.25554659953816,1
4,85,0.4399104114714563,1
4,86,2.321429019106366,1
4,87,7.03962517788494,1
4,88,14.172860277717064,1
4,89,23.046418249157412,1
4,90,32.615534970938114,1
4,91,41.998231711335954,1
4,92,50.89048512365994,1
4,93,59.340820855736276,1
4,94,66.09327863598762,1
4,95,69.86143671144377,1
4,96,70.88534329222007,1
4,97,69.02914041260927,1
4,98,63.888773806288064,1
4,99,55.3956851524071,1
4,100,44.16991393288982,1
5,9,8.004346511714592,1
5,10,7.6968168805378205,1
5,11,6.244724493750979,1
5,12,4.240032916532121,1
5,13,2.3394220203699456,1
5,14,1.0180232053280716,1
5,15,0.38151141533123945,1
5,16,0.4271831850801636,1
5,17,1.0941144876776976,1
5,18,1.9497271335814892,1
5,19,2.361132079755393,1
5,20,2.3258491321352652,1
5,21,2.201772438682389,1
5,22,2.0890028066582547,1
5,23,1.9744312457565327,1
5,24,1.8559492013623549,1
5,25,1.7587184444499673,1
5,26,1.7125438777363,1
5,27,1.7339995967654984,1
5,28,1.8210396808703977,1
5,29,1.9517419122073747,1
5,30,2.0840800891205533,1
5,31,2.1689435839784292,1
5,32,2.181491295536567,1
5,33,2.1245202591297785,1
5,34,1.9871366814899287,1
5,35,1.737991421122627,1
5,36,1.429322155344301,1
5,37,1.1224407235694287,1
5,38,0.8539103896415673,1
5,39,0.6473653566370069,1
5,40,0.5083182987212782,1
5,41,0.42438090663448663,1
5,42,0.3788566774182117,1
5,43,0.36762676644334047,1
5,44,0.3970384160676982,1
5,45,0.46331382660206033,1
5,46,0.5491985209725316,1
5,47,0.6723133803284782,1
5,48,0.8326144586513907,1
5,49,0.9775587562915067,1
5,50,1.0679574457790197,1
5,51,1.1291503713758224,1
5,52,1.1885536119303566,1
5,53,1.2560221708422707,1
5,54,1.2968827027909338,1
5,55,1.2554197221506196,1
5,56,1.1923907351114045,1
5,57,1.1647797625197382,1
5,58,1.237594203179031,1
5,59,1.609598696485932,1
5,60,2.56426556574559,1
5,61,4.417915510057814,1
5,62,7.13933768944804,1
5,63,9.97811352832,1
5,64,12.672971623148069,1
5,65,15.262928553030504,1
5,66,17.562876116904274,1
5,67,19.343962883349423,1
5,68,20.508652463169007,1
5,69,21.135179818243437,1
5,70,21.405283475098408,1
5,71,21.516371860242327,1
5,72,21.632995567874627,1
5,73,21.778063989460964,1
5,74,21.442842371566616,1
5,75,19.059921252494505,1
5,76,13.625621859329602,1
5,77,7.00085574887574,1
5,78,2.233073450842134,1
5,79,0.569592972637133,1
5,80,1.4660062911374716,1
5,81,3.2488272868674604,1
5,82,3.263491266637374,1
5,83,1.2484329680884454,1
5,84,0.17170735692503009,1
5,85,1.5267149426154725,1
5,86,5.435278718081042,1
5,87,11.617985965930824,1
5,88,19.67964584421949,1
5,89,28.96434213210766,1
5,90,38.42964954545758,1
5,91,47.31858708710195,1
5,92,55.25323135683014,1
5,93,61.890740206426,1
5,94,65.72158551524277,1
5,95,66.16956199741182,1
5,96,63.78881890662583,1
5,97,58.8239651023963,1
5,98,51.43253690034285,1
5,99,42.03892918825204,1
5,100,31.42303700632108,1
6,9,5.760204563357897,1
6,10,4.941185189688619,1
6,11,3.703445920680494,1
6,12,2.531110307906049,1
6,13,1.7492971029952373,1
6,14,1.300634547686017,1
6,15,0.8523571340257559,1
6,16,0.45312979414838245,1
6,17,0.4585564794603821,1
6,18,0.952933214060685,1
6,19,1.751048135352534,1
6,20,2.462266636140486,1
6,21,2.7056723852255775,1
6,22,2.563598462560338,1
6,23,2.3145949436530073,1
6,24,2.056508436858923,1
6,25,1.8110247637303187,1
6,26,1.5936417857180454,1
6,27,1.4223947564603452,1
6,28,1.317250979320199,1
6,29,1.2954870341620937,1
6,30,1.3626811566904202,1
6,31,1.5035123472453373,1
6,32,1.6804604293907297,1
6,33,1.844819358789302,1
6,34,1.9493962188695428,1
6,35,1.957180450954352,1
6,36,1.8621268376447753,1
6,37,1.699948919692413,1
6,38,1.5168628433012217,1
6,39,1.3397921411114284,1
6,40,1.1707985920451756,1
6,41,0.9999629956012462,1
6,42,0.8265407560407518,1
6,43,0.6690794199481939,1
6,44,0.5579013552558,1
6,45,0.5206496473445706,1
6,46,0.5710273340281719,1
6,47,0.7043055335968574,1
6,48,0.8982108763314558,1
6,49,1.1088954901385084,1
6,50,1.2479763599573959,1
6,51,1.2752872068978587,1
6,52,1.2597592283371168,1
6,53,1.2423420647959993,1
6,54,1.212819641624715,1
6,55,1.1338256601930177,1
6,56,1.0946357255067913,1
6,57,1.1540198631277545,1
6,58,1.325720063553161,1
6,59,1.7755679467406877,1
6,60,2.741304481935643,1
6,61,4.372825734244094,1
6,62,6.537162610304713,1
6,63,9.080808187406555,1
6,64,11.56480039648576,1
6,65,13.807851807875197,1
6,66,15.772483699602878,1
6,67,17.285330415045397,1
6,68,18.20894366376001,1
6,69,18.58542376654511,1
6,70,18.67006372622739,1
6,71,18.83785353577483,1
6,72,19.39133140063976,1
6,73,20.26990916154518,1
6,74,20.575163342792976,1
6,75,18.643836883755245,1
6,76,14.491640502184913,1
6,77,9.125876071931362,1
6,78,4.200865546335856,1
6,79,1.7428317465701697,1
6,80,1.920913915630775,1
6,81,3.3273527994462717,1
6,82,3.674008340182945,1
6,83,2.4154511990212737,1
6,84,0.9453496570792435,1
6,85,1.508216206951654,1
6,86,4.93732737187811,1
6,87,11.083626935837897,1
6,88,19.4082370666331,1
6,89,29.018400403319674,1
6,90,39.02120659029734,1
6,91,49.02329438862422,1
6,92,57.861357628888626,1
6,93,64.27402283490156,1
6,94,67.19580040593328,1
6,95,67.10714826359846,1
6,96,64.59089221606487,1
6,97,59.716454645132345,1
6,98,52.57808379110775,1
6,99,43.566051779776295,1
6,100,33.42940953962127,1
7,9,5.935416341874855,1
7,10,5.800161369224668,1
7,11,5.195294704816259,1
7,12,4.329452195183156,1
7,13,3.472523627122224,1
7,14,2.6214075888901918,1
7,15,1.589973383468028,1
7,16,0.5875587460671062,1
7,17,0.09630472446174972,1
7,18,0.31439918698986696,1
7,19,1.027263465464959,1
7,20,1.6309019373156368,1
7,21,1.769604756508035,1
7,22,1.7372382376817417,1
7,23,1.7016258266179394,1
7,24,1.6358774032995114,1
7,25,1.5357017382899332,1
7,26,1.44056829951179,1
7,27,1.3905434125634841,1
7,28,1.4055525638139035,1
7,29,1.4820896410871742,1
7,30,1.5916981672097072,1
7,31,1.6797845089153105,1
7,32,1.6781207426314377,1
7,33,1.5575578978856,1
7,34,1.361793462186368,1
7,35,1.1468364466656864,1
7,36,0.9505194103542112,1
7,37,0.7989582374041057,1
7,38,0.7026042050115032,1
7,39,0.652415119654296,1
7,40,0.6233581773187412,1
7,41,0.5895640256929764,1
7,42,0.5522602554841918,1
7,43,0.5351148734280283,1
7,44,0.5548686764558841,1
7,45,0.6122945574211405,1
7,46,0.6889289531533501,1
7,47,0.7785176390016526,1
7,48,0.9100474956167101,1
7,49,1.098134067065943,1
7,50,1.320795083976688,1
7,51,1.5266838827185008,1
7,52,1.6425015929343436,1
7,53,1.575954585398212,1
7,54,1.316242499216776,1
7,55,1.0721388286045679,1
7,56,1.000219299439309,1
7,57,1.0869173509570398,1
7,58,1.2611108074839104,1
7,59,1.4988497341041425,1
7,60,1.9680567101561834,1
7,61,3.0185310010654143,1
7,62,4.930221629599403,1
7,63,7.43411849941292,1
7,64,9.871565405512632,1
7,65,12.172946158491218,1
7,66,14.395220464292528,1
7,67,16.402773074475494,1
7,68,18.04138229842063,1
7,69,19.272686304457352,1
7,70,20.181190024916525,1
7,71,20.895077518165852,1
7,72,21.509557551691007,1
7,73,22.01665737693141,1
7,74,22.121538373033875,1
7,75,20.887922837011196,1
7,76,17.300561606057965,1
7,77,11.704537285903491,1
7,78,5.732866897148887,1
7,79,1.9659593988678818,1
7,80,1.2095958441813786,1
7,81,2.5141352600216296,1
7,82,3.656429549539437,1
7,83,2.499220969756451,1
7,84,0.7226118171162754,1
7,85,0.7347292858756177,1
7,86,3.325751372736353,1
7,87,8.594350673846492,1
7,88,16.35465532802689,1
7,89,26.06914663817843,1
7,90,36.684479173615706,1
7,91,47.07450042436333,1
7,92,56.3402511310103,1
7,93,63.86508775038352,1
7,94,68.30631103919187,1
7,95,69.58691443010467,1
7,96,68.26251097969848,1
7,97,64.24998279983225,1
7,98,57.421007978348754,1
7,99,48.037595963457335,1
7,100,36.89645562857482,1
8,9,6.660718427798845,1
8,10,6.161264678568246,1
8,11,5.264866855540248,1
8,12,4.238330748621941,1
8,13,3.126671176438636,1
8,14,2.079860771303136,1
8,15,1.0920135559682171,1
8,16,0.403179138995147,1
8,17,0.3439866765923972,1
8,18,0.9088996774371495,1
8,19,1.773290855095681,1
8,20,2.3619002801792295,1
8,21,2.38618980390531,1
8,22,2.1944320709481855,1
8,23,2.0356250505034406,1
8,24,1.9438893139632705,1
8,25,1.9112477309317675,1
8,26,1.9444240322842654,1
8,27,2.054892702800762,1
8,28,2.2353421442191554,1
8,29,2.447637896461882,1
8,30,2.628552027027417,1
8,31,2.7131464560374736,1
8,32,2.6659050513156095,1
8,33,2.492808755116655,1
8,34,2.2289265965936296,1
8,35,1.9229813348219944,1
8,36,1.6234326968592652,1
8,37,1.3659388446028609,1
8,38,1.1638109700775097,1
8,39,1.0029390364819153,1
8,40,0.8558434179033416,1
8,41,0.7141695867935832,1
8,42,0.5896512169942605,1
8,43,0.501335606319526,1
8,44,0.47841128471730054,1
8,45,0.5481455490205343,1
8,46,0.7149585121441705,1
8,47,0.947692196033373,1
8,48,1.1583263252998834,1
8,49,1.2682244049021938,1
8,50,1.305275463188435,1
8,51,1.289502890561768,1
8,52,1.2475293111186472,1
8,53,1.178656779983341,1
8,54,1.0543479901831243,1
8,55,0.9330572789961284,1
8,56,0.877128103677859,1
8,57,0.8486216538359231,1
8,58,0.8465002383112452,1
8,59,1.0674536695118868,1
8,60,1.8185460369537556,1
8,61,3.419765674314152,1
8,62,5.918008551904353,1
8,63,8.876223921568577,1
8,64,11.749118541603648,1
8,65,14.389036228479752,1
8,66,16.68119484232734,1
8,67,18.422508260718875,1
8,68,19.49712453919968,1
8,69,19.953471671597548,1
8,70,19.98271158705275,1
8,71,19.87087326223872,1
8,72,19.94730367870486,1
8,73,20.445578437650642,1
8,74,21.129145685485756,1
8,75,20.54738261907265,1
8,76,16.16511845885996,1
8,77,9.038152075478154,1
8,78,3.3255341800550147,1
8,79,0.8114300820234156,1
8,80,1.1598468483033946,1
8,81,2.9571919690872503,1
8,82,3.6466387359584176,1
8,83,1.7443184122304578,1
8,84,0.26602147928469894,1
8,85,1.353435637616749,1
8,86,5.383548458835344,1
8,87,12.182932311554534,1
8,88,21.38136838477262,1
8,89,32.27851879446802,1
8,90,43.5048534813304,1
8,91,53.84018167834257,1
8,92,63.33203202627196,1
8,93,70.88587471903405,1
8,94,75.01602571381491,1
8,95,76.08850944834771,1
8,96,74.17748446771016,1
8,97,68.95182124109611,1
8,98,60.36245482556894,1
8,99,48.9760638987679,1
8,100,35.95862504691362,1
9,9,7.398903052217779,1
9,10,6.659948269374898,1
9,11,5.231268376848485,1
9,12,3.608355403011109,1
9,13,2.257321764447771,1
9,14,1.2141611288150496,1
9,15,0.5586644134766312,1
9,16,0.28730977995163937,1
9,17,0.37397807396791355,1
9,18,0.881350733947036,1
9,19,1.626024517001337,1
9,20,2.181962233141211,1
9,21,2.1748107120205424,1
9,22,1.855023379863847,1
9,23,1.5595404434334401,1
9,24,1.3750342709395624,1
9,25,1.2992388479017891,1
9,26,1.3155569665026448,1
9,27,1.4096580166004473,1
9,28,1.568230162075168,1
9,29,1.7747368077210817,1
9,30,2.006290208503511,1
9,31,2.2326741611461203,1
9,32,2.4194757777797764,1
9,33,2.536454771874916,1
9,34,2.5626599456587185,1
9,35,2.480988097741466,1
9,36,2.2945791227899974,1
9,37,2.042920305544372,1
9,38,1.7684094993448618,1
9,39,1.4992447778835276,1
9,40,1.251232512772688,1
9,41,1.0325646094324434,1
9,42,0.8511013460761213,1
9,43,0.719253605629757,1
9,44,0.6511572584615347,1
9,45,0.6546522224357008,1
9,46,0.7251385794220959,1
9,47,0.8457572654285731,1
9,48,0.9906207398152718,1
9,49,1.1174751541715824,1
9,50,1.1492920435907485,1
9,51,1.0946731056189494,1
9,52,1.0219205107462976,1
9,53,0.9292856286648835,1
9,54,0.7789186802364255,1
9,55,0.6899926501465219,1
9,56,0.8367358496959857,1
9,57,1.3421031587074437,1
9,58,2.2326011790538653,1
9,59,3.4754739637933456,1
9,60,5.255283252576705,1
9,61,7.669311275550617,1
9,62,10.21052684732212,1
9,63,12.480128723018822,1
9,64,14.60252656326448,1
9,65,16.56502721157732,1
9,66,18.22787782086966,1
9,67,19.452681113515716,1
9,68,20.189392311630332,1
9,69,20.492913768274956,1
9,70,20.486488556380028,1
9,71,20.330774577235502,1
9,72,20.20216350353953,1
9,73,20.17770320242858,1
9,74,19.85753055969742,1
9,75,17.83135023078985,1
9,76,12.925971986051392,1
9,77,6.573659946025652,1
9,78,1.9282804841847603,1
9,79,0.48791374795793474,1
9,80,1.6544845121946496,1
9,81,3.6382186854979697,1
9,82,3.6521808044040482,1
9,83,1.472428940183759,1
9,84,0.16370178521618903,1
9,85,1.1604846637269155,1
9,86,4.659689513017975,1
9,87,10.493275091323556,1
9,88,18.38319359341646,1
9,89,27.852843838758282,1
9,90,37.849529398487775,1
9,91,46.85711257625826,1
9,92,54.18363280040897,1
9,93,59.69465856475013,1
9,94,62.50050724526071,1
9,95,62.302638596218955,1
9,96,59.647163966111734,1
9,97,54.89329159636991,1
9,98,48.26721030356825,1
9,99,40.12580355483808,1
9,100,31.024682633320822,1
10,9,5.0933901902359455,2
10,10,4.820460948185748,2
10,11,3.896089063765907,2
10,12,2.5624802125465265,2
10,13,1.299526201443605,2
10,14,0.5342714401142108,2
10,15,0.46211149472993507,2
10,16,0.8830105748697349,2
10,17,1.302633355207945,2
10,18,1.292916871994599,2
10,19,1.1146217394190043,2
10,20,1.030142632867719,2
10,21,1.0536325658998669,2
10,22,1.1264705938435964,2
10,23,1.1968397176592758,2
10,24,1.2388487190146036,2
10,25,1.245861657471592,2
10,26,1.2187700791016034,2
10,27,1.1608508821417547,2
10,28,1.0802866002387674,2
10,29,0.9931372355635253,2
10,30,0.9201148762099116,2
10,31,0.8787319841948628,2
10,32,0.8766414201104583,2
10,33,0.9095438055965832,2
10,34,0.9633115823750825,2
10,35,1.0174111127718468,2
10,36,1.049231687474731,2
10,37,1.0417823963443167,2
10,38,0.9904050520138162,2
10,39,0.9223737345855896,2
10,40,0.8737207426095774,2
10,41,0.864310659585506,2
10,42,0.8961275238078151,2
10,43,0.9562731258385838,2
10,44,1.0140489276630473,2
10,45,1.0057806735876034,2
10,46,0.9344346401012401,2
10,47,0.9216897909642762,2
10,48,1.021751316802736,2
10,49,1.1833158050582142,2
10,50,1.2922524565455824,2
10,51,1.2565166395656104,2
10,52,1.150317755363877,2
10,53,1.0675030876161533,2
10,54,1.0178166272017204,2
